Name,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Latoya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,7.0,7.0,6.0,10.0,9.0,20.0,77.0,145.0,296.0,488.0,963.0,1213.0,2065.0,2332.0,2047.0,1886.0,2514.0,4279.0,3208.0,3158.0,5068.0,3422.0,2547.0,2165.0,1821.0,1472.0,1122.0,810.0,580.0,378.0,220.0,165.0,134.0,111.0,76.0,83.0,68.0,64.0,60.0,43.0,67.0,51.0,56.0,55.0,33.0,36.0,46.0,27.0,28.0,21.0,26.0
Laura,1012.0,962.0,1156.0,1183.0,1246.0,1325.0,1377.0,1370.0,1635.0,1567.0,1643.0,1515.0,1749.0,1690.0,1730.0,1648.0,1665.0,1592.0,1782.0,1472.0,1831.0,1402.0,1565.0,1504.0,1513.0,1575.0,1474.0,1627.0,1565.0,1524.0,1840.0,1797.0,2422.0,2461.0,3068.0,3727.0,3752.0,3823.0,4075.0,3679.0,4179.0,4016.0,3924.0,3721.0,3842.0,3602.0,3395.0,3359.0,3158.0,2946.0,2922.0,2683.0,2773.0,2547.0,2446.0,2377.0,2269.0,2381.0,2451.0,2384.0,2364.0,2285.0,2421.0,2403.0,2250.0,3595.0,4496.0,5064.0,4915.0,5382.0,5747.0,6479.0,7206.0,7644.0,8745.0,9029.0,10592.0,12203.0,13531.0,14560.0,17097.0,17929.0,17537.0,18575.0,19017.0,16262.0,15579.0,15859.0,18800.0,17977.0,16549.0,13936.0,11815.0,10385.0,9759.0,10344.0,11295.0,11358.0,11280.0,11944.0,12971.0,13346.0,13364.0,13252.0,14874.0,16057.0,14229.0,13082.0,12171.0,11805.0,10952.0,9676.0,8333.0,7279.0,6883.0,6017.0,5234.0,4854.0,4286.0,3879.0,3742.0,3563.0,3140.0,2740.0,2563.0,2353.0,2060.0,1838.0,1588.0,1406.0,1207.0,1171.0,1138.0,1016.0,1038.0
Lauren,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,6.0,7.0,6.0,0.0,7.0,12.0,12.0,19.0,28.0,42.0,44.0,43.0,47.0,69.0,67.0,67.0,73.0,63.0,51.0,73.0,67.0,55.0,67.0,64.0,75.0,56.0,76.0,56.0,57.0,69.0,66.0,58.0,87.0,80.0,82.0,73.0,86.0,78.0,101.0,111.0,442.0,495.0,511.0,494.0,522.0,500.0,504.0,606.0,653.0,808.0,924.0,998.0,1366.0,1422.0,1411.0,1393.0,1310.0,1175.0,1321.0,1421.0,1358.0,1226.0,1221.0,1183.0,1361.0,1356.0,1166.0,1037.0,1126.0,1423.0,1881.0,2259.0,2583.0,3720.0,5675.0,7531.0,8884.0,11663.0,13044.0,14568.0,15879.0,16756.0,16814.0,19732.0,21197.0,20592.0,18473.0,17258.0,16220.0,15193.0,13486.0,12632.0,13281.0,12933.0,13949.0,14201.0,12807.0,12356.0,11069.0,10028.0,9275.0,8509.0,7452.0,6460.0,5205.0,4473.0,4104.0,3668.0,3352.0,3079.0
Laurie,0.0,0.0,5.0,0.0,8.0,5.0,13.0,9.0,8.0,8.0,0.0,12.0,8.0,16.0,5.0,12.0,18.0,7.0,5.0,13.0,24.0,11.0,14.0,7.0,5.0,6.0,11.0,18.0,23.0,18.0,26.0,14.0,31.0,41.0,46.0,62.0,72.0,72.0,74.0,60.0,76.0,76.0,68.0,83.0,80.0,72.0,85.0,85.0,80.0,78.0,99.0,64.0,84.0,71.0,116.0,95.0,108.0,116.0,130.0,169.0,154.0,204.0,266.0,290.0,394.0,621.0,799.0,834.0,835.0,1144.0,1427.0,2382.0,3300.0,3719.0,4309.0,4978.0,6233.0,6568.0,6754.0,7567.0,10174.0,10464.0,10708.0,9308.0,7867.0,6562.0,5687.0,4941.0,4364.0,4644.0,4410.0,3767.0,3242.0,2913.0,2572.0,2294.0,2051.0,1774.0,1623.0,1587.0,1344.0,1235.0,1191.0,959.0,817.0,780.0,590.0,519.0,476.0,448.0,349.0,314.0,269.0,200.0,194.0,166.0,135.0,146.0,137.0,117.0,99.0,98.0,87.0,89.0,76.0,97.0,90.0,69.0,80.0,56.0,62.0,49.0,41.0,68.0,56.0
Lawrence,257.0,244.0,287.0,282.0,262.0,288.0,331.0,283.0,343.0,343.0,378.0,389.0,468.0,395.0,431.0,509.0,506.0,512.0,533.0,502.0,659.0,536.0,604.0,546.0,667.0,678.0,723.0,801.0,821.0,862.0,1017.0,1231.0,2476.0,2870.0,3723.0,4716.0,4758.0,5117.0,5404.0,5231.0,5750.0,6012.0,5804.0,5944.0,5799.0,5655.0,5626.0,5613.0,5633.0,5337.0,5667.0,5395.0,5327.0,4935.0,5349.0,5377.0,5362.0,5530.0,5895.0,5907.0,6196.0,6680.0,7670.0,7602.0,7158.0,7188.0,8532.0,9605.0,9786.0,10274.0,10208.0,10273.0,10331.0,9863.0,9630.0,9155.0,8910.0,8768.0,7560.0,6642.0,6412.0,6113.0,5644.0,5735.0,5480.0,4987.0,4682.0,4374.0,4124.0,4082.0,3853.0,3552.0,2849.0,2551.0,2566.0,2388.0,2274.0,2341.0,2272.0,2280.0,2190.0,2214.0,2151.0,2046.0,1884.0,1956.0,1810.0,1917.0,1872.0,1766.0,1790.0,1748.0,1622.0,1551.0,1273.0,1149.0,1122.0,985.0,1040.0,917.0,888.0,810.0,793.0,817.0,768.0,733.0,728.0,771.0,676.0,635.0,579.0,591.0,599.0,584.0,634.0
Layla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,7.0,9.0,42.0,125.0,152.0,185.0,195.0,173.0,207.0,141.0,129.0,131.0,107.0,114.0,87.0,111.0,82.0,127.0,90.0,108.0,93.0,132.0,109.0,166.0,320.0,224.0,234.0,214.0,189.0,247.0,351.0,697.0,947.0,1072.0,1687.0,2020.0,2383.0,3361.0,3908.0,4935.0,5203.0,5889.0,6083.0,6259.0,6470.0,6434.0
Leah,54.0,52.0,56.0,65.0,79.0,85.0,83.0,83.0,118.0,134.0,162.0,144.0,163.0,167.0,182.0,203.0,169.0,147.0,185.0,149.0,166.0,184.0,171.0,175.0,149.0,168.0,164.0,200.0,194.0,176.0,207.0,202.0,302.0,370.0,457.0,552.0,514.0,534.0,588.0,527.0,523.0,514.0,485.0,487.0,505.0,444.0,436.0,345.0,404.0,309.0,326.0,319.0,295.0,338.0,395.0,363.0,346.0,408.0,376.0,373.0,365.0,351.0,330.0,308.0,306.0,285.0,324.0,388.0,387.0,451.0,443.0,478.0,498.0,579.0,556.0,593.0,668.0,736.0,668.0,740.0,771.0,807.0,983.0,1304.0,1419.0,1389.0,1379.0,1605.0,1622.0,1497.0,1681.0,1698.0,1601.0,1587.0,1848.0,2130.0,2280.0,2597.0,2720.0,3088.0,3654.0,3818.0,3785.0,3497.0,3541.0,3593.0,3467.0,3464.0,3568.0,3808.0,3933.0,3820.0,3434.0,3419.0,3205.0,3279.0,3319.0,3203.0,3220.0,3283.0,3401.0,3522.0,3605.0,3922.0,4757.0,4608.0,4657.0,4544.0,5635.0,6788.0,6535.0,6387.0,5763.0,5595.0,5571.0
Lee,389.0,381.0,470.0,443.0,483.0,394.0,436.0,460.0,491.0,492.0,468.0,410.0,528.0,511.0,538.0,576.0,528.0,550.0,609.0,482.0,813.0,519.0,609.0,587.0,671.0,651.0,586.0,708.0,750.0,780.0,965.0,904.0,1342.0,1522.0,1856.0,2361.0,2491.0,2483.0,2666.0,2674.0,2864.0,2813.0,2869.0,2852.0,2909.0,3068.0,2853.0,2882.0,2791.0,2687.0,2825.0,2570.0,2738.0,2705.0,2798.0,2899.0,2859.0,2938.0,3023.0,3065.0,3116.0,3262.0,3505.0,3388.0,3531.0,3627.0,4151.0,4534.0,4286.0,4382.0,4424.0,4575.0,4593.0,4603.0,4917.0,5415.0,5446.0,5435.0,5212.0,5052.0,4976.0,4619.0,4636.0,4498.0,4308.0,4074.0,4178.0,4102.0,4032.0,3897.0,3766.0,3350.0,2954.0,2768.0,2723.0,2446.0,2410.0,2577.0,2469.0,2701.0,2860.0,2743.0,2688.0,2290.0,2524.0,2315.0,2219.0,2054.0,2050.0,1776.0,1645.0,1461.0,1286.0,1147.0,1040.0,877.0,815.0,686.0,694.0,591.0,568.0,569.0,481.0,446.0,455.0,406.0,418.0,403.0,376.0,401.0,383.0,371.0,374.0,385.0,371.0
Lena,603.0,555.0,697.0,800.0,906.0,876.0,992.0,1004.0,1170.0,1096.0,1137.0,1180.0,1234.0,1261.0,1360.0,1289.0,1326.0,1239.0,1326.0,1159.0,1506.0,1216.0,1225.0,1207.0,1234.0,1258.0,1206.0,1244.0,1336.0,1295.0,1436.0,1454.0,1911.0,1973.0,2268.0,2933.0,2874.0,3015.0,2944.0,2884.0,2793.0,2717.0,2635.0,2526.0,2420.0,2245.0,2151.0,1995.0,1819.0,1630.0,1503.0,1311.0,1265.0,1097.0,1077.0,973.0,899.0,853.0,864.0,765.0,804.0,795.0,793.0,781.0,725.0,722.0,697.0,706.0,734.0,636.0,630.0,628.0,606.0,616.0,588.0,558.0,537.0,548.0,512.0,515.0,519.0,569.0,527.0,513.0,570.0,520.0,545.0,483.0,462.0,483.0,507.0,493.0,478.0,459.0,482.0,479.0,449.0,462.0,428.0,452.0,499.0,480.0,513.0,445.0,462.0,518.0,430.0,419.0,396.0,413.0,452.0,450.0,483.0,412.0,453.0,399.0,420.0,443.0,480.0,468.0,473.0,466.0,507.0,563.0,553.0,650.0,643.0,713.0,726.0,767.0,835.0,896.0,875.0,974.0,1156.0
Leo,153.0,128.0,146.0,142.0,198.0,210.0,248.0,238.0,363.0,333.0,405.0,361.0,458.0,467.0,525.0,516.0,519.0,474.0,608.0,492.0,587.0,468.0,565.0,647.0,571.0,526.0,519.0,667.0,606.0,628.0,732.0,862.0,1671.0,2057.0,2690.0,3577.0,3679.0,3830.0,4097.0,3855.0,4116.0,4117.0,3954.0,4022.0,4037.0,3827.0,3605.0,3592.0,3136.0,3047.0,3077.0,2744.0,2519.0,2372.0,2325.0,2154.0,2033.0,2028.0,1964.0,1854.0,1766.0,1741.0,1814.0,1705.0,1603.0,1590.0,1660.0,1812.0,1723.0,1657.0,1560.0,1665.0,1568.0,1665.0,1610.0,1587.0,1555.0,1528.0,1431.0,1443.0,1211.0,1176.0,1112.0,1022.0,1036.0,910.0,856.0,777.0,698.0,743.0,709.0,660.0,556.0,517.0,512.0,524.0,487.0,489.0,486.0,483.0,475.0,538.0,490.0,435.0,431.0,451.0,415.0,460.0,455.0,430.0,429.0,506.0,468.0,463.0,474.0,451.0,447.0,456.0,527.0,523.0,657.0,735.0,815.0,1103.0,1243.0,1279.0,1500.0,1527.0,1630.0,1802.0,1940.0,2251.0,2879.0,3504.0,3951.0
Leona,137.0,138.0,163.0,178.0,210.0,231.0,227.0,208.0,311.0,348.0,332.0,352.0,440.0,463.0,471.0,520.0,556.0,619.0,665.0,665.0,825.0,786.0,875.0,886.0,1003.0,1083.0,1023.0,1106.0,1126.0,1167.0,1233.0,1329.0,1658.0,1921.0,2174.0,2972.0,3103.0,3121.0,3346.0,3040.0,3182.0,3218.0,2835.0,2752.0,2802.0,2524.0,2438.0,2255.0,2095.0,2032.0,1880.0,1753.0,1678.0,1461.0,1484.0,1314.0,1244.0,1181.0,1172.0,1075.0,1033.0,999.0,1067.0,1061.0,895.0,842.0,819.0,815.0,775.0,739.0,681.0,668.0,602.0,584.0,569.0,508.0,521.0,496.0,530.0,482.0,462.0,427.0,419.0,462.0,404.0,348.0,318.0,303.0,274.0,278.0,285.0,218.0,227.0,220.0,189.0,191.0,158.0,169.0,184.0,182.0,167.0,152.0,144.0,127.0,123.0,135.0,129.0,125.0,110.0,142.0,103.0,114.0,100.0,89.0,74.0,89.0,91.0,101.0,81.0,89.0,108.0,89.0,104.0,103.0,133.0,139.0,143.0,151.0,236.0,274.0,255.0,280.0,287.0,371.0,376.0
Leonard,200.0,206.0,231.0,200.0,206.0,205.0,236.0,207.0,225.0,229.0,275.0,235.0,301.0,275.0,343.0,342.0,350.0,310.0,421.0,321.0,465.0,362.0,433.0,448.0,508.0,495.0,498.0,552.0,614.0,665.0,803.0,958.0,1938.0,2287.0,2932.0,4004.0,4347.0,4711.0,5010.0,5036.0,5543.0,5676.0,5433.0,5507.0,5631.0,5498.0,5442.0,5334.0,5180.0,4867.0,4691.0,4304.0,4122.0,3976.0,3845.0,3827.0,3728.0,3499.0,3689.0,3728.0,3841.0,3995.0,4382.0,4622.0,4206.0,4128.0,4715.0,5172.0,4800.0,4560.0,4602.0,4742.0,4631.0,4437.0,4508.0,4262.0,4393.0,4343.0,4026.0,3762.0,3654.0,3445.0,3169.0,3064.0,3082.0,2726.0,2469.0,2436.0,2277.0,2279.0,2303.0,2062.0,1727.0,1676.0,1482.0,1458.0,1328.0,1312.0,1323.0,1275.0,1290.0,1198.0,1211.0,1114.0,1061.0,965.0,912.0,975.0,910.0,919.0,863.0,832.0,775.0,670.0,644.0,528.0,547.0,454.0,471.0,478.0,450.0,434.0,395.0,401.0,385.0,384.0,383.0,356.0,398.0,322.0,388.0,325.0,336.0,347.0,384.0
Leonardo,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,7.0,5.0,12.0,12.0,13.0,14.0,17.0,31.0,24.0,26.0,40.0,40.0,39.0,52.0,44.0,45.0,48.0,48.0,40.0,60.0,62.0,50.0,59.0,42.0,41.0,43.0,44.0,50.0,59.0,35.0,35.0,38.0,40.0,38.0,42.0,41.0,48.0,57.0,61.0,67.0,52.0,55.0,64.0,65.0,64.0,82.0,81.0,95.0,86.0,84.0,91.0,105.0,122.0,104.0,149.0,139.0,138.0,129.0,124.0,162.0,151.0,142.0,158.0,196.0,218.0,245.0,221.0,268.0,282.0,253.0,256.0,244.0,277.0,343.0,289.0,321.0,266.0,294.0,301.0,315.0,324.0,355.0,398.0,560.0,618.0,614.0,648.0,621.0,570.0,583.0,707.0,1165.0,1236.0,1338.0,1461.0,1465.0,1705.0,1971.0,2151.0,2185.0,2525.0,2349.0,2365.0,2620.0,2639.0,2689.0,2904.0,3436.0
Leroy,124.0,129.0,152.0,143.0,154.0,162.0,155.0,177.0,192.0,186.0,236.0,190.0,233.0,244.0,239.0,249.0,278.0,291.0,315.0,269.0,419.0,268.0,370.0,340.0,401.0,441.0,420.0,555.0,523.0,568.0,733.0,706.0,1313.0,1593.0,2010.0,2465.0,2720.0,2966.0,3442.0,3441.0,3572.0,3757.0,3691.0,3710.0,3949.0,3912.0,3832.0,3945.0,3903.0,3844.0,3843.0,3673.0,3711.0,3378.0,3799.0,3931.0,3666.0,3566.0,3509.0,3403.0,3329.0,3536.0,3734.0,3756.0,3428.0,3191.0,3486.0,3366.0,3249.0,2956.0,2866.0,2733.0,2664.0,2598.0,2655.0,2427.0,2363.0,2328.0,2099.0,2031.0,1884.0,1839.0,1713.0,1653.0,1595.0,1549.0,1361.0,1283.0,1208.0,1244.0,1176.0,1023.0,924.0,804.0,775.0,812.0,763.0,741.0,715.0,736.0,708.0,625.0,675.0,528.0,538.0,545.0,547.0,506.0,490.0,489.0,502.0,454.0,413.0,362.0,337.0,340.0,307.0,306.0,274.0,246.0,247.0,214.0,212.0,219.0,221.0,184.0,202.0,194.0,225.0,194.0,215.0,186.0,219.0,204.0,183.0
Leslie,87.0,103.0,131.0,127.0,140.0,132.0,144.0,178.0,198.0,178.0,201.0,192.0,229.0,211.0,259.0,257.0,264.0,256.0,252.0,199.0,305.0,227.0,288.0,251.0,266.0,272.0,292.0,307.0,320.0,327.0,365.0,358.0,742.0,890.0,1144.0,1496.0,1456.0,1539.0,1772.0,1652.0,1685.0,1773.0,1664.0,1706.0,1805.0,1657.0,1607.0,1567.0,1482.0,1359.0,1371.0,1292.0,1274.0,1289.0,1339.0,1385.0,1429.0,1416.0,1423.0,1473.0,1623.0,2060.0,2568.0,3054.0,3173.0,3679.0,4275.0,4663.0,4519.0,4622.0,4466.0,4832.0,5933.0,6182.0,6376.0,6634.0,6438.0,8200.0,7945.0,7410.0,6914.0,7289.0,7432.0,7414.0,7046.0,6293.0,6234.0,6385.0,6294.0,6879.0,6634.0,6098.0,5018.0,4746.0,5153.0,4787.0,4844.0,4857.0,4865.0,5027.0,5284.0,5433.0,5413.0,4658.0,4180.0,3937.0,3600.0,3485.0,3395.0,3192.0,3123.0,2828.0,2697.0,2495.0,2603.0,2497.0,2839.0,2979.0,3201.0,3461.0,3757.0,3736.0,3615.0,3738.0,3589.0,3223.0,3118.0,2772.0,2400.0,2055.0,1611.0,1339.0,1268.0,1147.0,1055.0
Lester,109.0,87.0,134.0,116.0,123.0,141.0,166.0,168.0,189.0,218.0,230.0,191.0,250.0,248.0,291.0,300.0,326.0,318.0,307.0,300.0,442.0,338.0,398.0,408.0,409.0,450.0,488.0,500.0,522.0,510.0,566.0,664.0,1463.0,1753.0,2176.0,2971.0,2930.0,2890.0,3264.0,3055.0,3103.0,3108.0,2987.0,2804.0,2812.0,2581.0,2566.0,2479.0,2263.0,2134.0,2046.0,1941.0,1832.0,1664.0,1703.0,1642.0,1563.0,1589.0,1621.0,1559.0,1610.0,1579.0,1764.0,1784.0,1661.0,1630.0,1678.0,1958.0,1798.0,1764.0,1776.0,1732.0,1742.0,1795.0,1773.0,1700.0,1714.0,1647.0,1470.0,1351.0,1326.0,1300.0,1123.0,1119.0,1009.0,962.0,781.0,740.0,748.0,727.0,690.0,629.0,595.0,511.0,471.0,496.0,483.0,460.0,392.0,429.0,472.0,438.0,398.0,398.0,350.0,327.0,302.0,277.0,309.0,314.0,260.0,286.0,250.0,251.0,206.0,176.0,169.0,165.0,130.0,168.0,138.0,137.0,133.0,140.0,133.0,124.0,142.0,115.0,138.0,126.0,118.0,101.0,102.0,122.0,104.0
Levi,112.0,104.0,105.0,85.0,91.0,79.0,97.0,75.0,91.0,88.0,74.0,68.0,77.0,75.0,68.0,72.0,68.0,59.0,61.0,63.0,95.0,41.0,55.0,68.0,68.0,63.0,56.0,61.0,75.0,82.0,69.0,87.0,116.0,137.0,193.0,218.0,214.0,203.0,251.0,285.0,255.0,270.0,263.0,233.0,229.0,233.0,251.0,250.0,189.0,228.0,196.0,202.0,192.0,169.0,197.0,183.0,168.0,168.0,201.0,166.0,164.0,167.0,182.0,177.0,184.0,178.0,174.0,184.0,187.0,177.0,192.0,228.0,220.0,191.0,214.0,206.0,198.0,178.0,183.0,183.0,178.0,169.0,164.0,154.0,162.0,106.0,148.0,150.0,138.0,133.0,146.0,198.0,211.0,207.0,277.0,400.0,428.0,449.0,544.0,976.0,1067.0,1377.0,1147.0,972.0,1044.0,1155.0,1173.0,1408.0,1625.0,1792.0,1723.0,1734.0,1926.0,1982.0,2111.0,2264.0,2127.0,2218.0,2162.0,2167.0,2202.0,2183.0,2321.0,2353.0,2624.0,2751.0,3044.0,3213.0,3700.0,5037.0,6017.0,6663.0,7248.0,7446.0,8003.0
Liam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,5.0,8.0,12.0,18.0,28.0,24.0,17.0,25.0,27.0,23.0,43.0,40.0,38.0,47.0,60.0,54.0,50.0,53.0,59.0,66.0,61.0,73.0,81.0,72.0,96.0,111.0,115.0,112.0,122.0,155.0,144.0,144.0,146.0,150.0,148.0,169.0,223.0,275.0,270.0,301.0,398.0,667.0,1211.0,1747.0,2110.0,2210.0,2715.0,2792.0,3027.0,3381.0,3582.0,3842.0,4158.0,4522.0,5145.0,5987.0,8577.0,10943.0,13439.0,16798.0,18109.0,18374.0
Lillian,672.0,723.0,836.0,913.0,1115.0,1143.0,1282.0,1314.0,1663.0,1647.0,1872.0,1821.0,2164.0,2202.0,2448.0,2507.0,2713.0,2696.0,3076.0,2711.0,3425.0,2698.0,3076.0,2984.0,3149.0,3196.0,3307.0,3557.0,3643.0,3611.0,4142.0,4380.0,5598.0,6036.0,7387.0,9570.0,9618.0,9876.0,10009.0,9541.0,10076.0,9792.0,9456.0,9361.0,9129.0,8379.0,7684.0,7232.0,6617.0,5755.0,5482.0,4842.0,4379.0,4020.0,3996.0,3440.0,3134.0,2918.0,2838.0,2569.0,2537.0,2478.0,2505.0,2407.0,2128.0,2026.0,2159.0,2089.0,2119.0,1950.0,1887.0,1831.0,1734.0,1663.0,1633.0,1663.0,1636.0,1611.0,1428.0,1470.0,1440.0,1316.0,1313.0,1172.0,1063.0,1025.0,885.0,846.0,814.0,779.0,787.0,681.0,620.0,563.0,482.0,455.0,479.0,471.0,399.0,444.0,510.0,518.0,475.0,451.0,468.0,550.0,553.0,531.0,652.0,695.0,730.0,767.0,749.0,736.0,881.0,942.0,1127.0,1393.0,1716.0,2195.0,2602.0,2949.0,3396.0,4029.0,4754.0,5219.0,6238.0,6554.0,6813.0,6852.0,6946.0,6911.0,7148.0,7065.0,6869.0
Lillie,652.0,678.0,810.0,842.0,916.0,985.0,1001.0,1072.0,1256.0,1295.0,1396.0,1255.0,1512.0,1358.0,1437.0,1422.0,1488.0,1406.0,1534.0,1360.0,2018.0,1382.0,1542.0,1492.0,1375.0,1495.0,1507.0,1541.0,1476.0,1634.0,1830.0,1699.0,2012.0,2038.0,2299.0,2705.0,2840.0,2944.0,3126.0,3277.0,3184.0,3144.0,3216.0,3057.0,2998.0,3136.0,2863.0,2878.0,2640.0,2469.0,2385.0,2146.0,2241.0,2077.0,1996.0,1975.0,1886.0,1923.0,1833.0,1671.0,1708.0,1672.0,1733.0,1605.0,1532.0,1412.0,1493.0,1446.0,1454.0,1398.0,1330.0,1177.0,1128.0,1067.0,1047.0,914.0,839.0,794.0,690.0,669.0,611.0,508.0,495.0,392.0,458.0,377.0,307.0,293.0,217.0,232.0,202.0,219.0,173.0,153.0,140.0,102.0,106.0,88.0,105.0,116.0,119.0,119.0,104.0,97.0,96.0,87.0,91.0,88.0,88.0,112.0,115.0,120.0,118.0,105.0,135.0,137.0,181.0,187.0,242.0,271.0,301.0,324.0,388.0,422.0,497.0,598.0,637.0,669.0,652.0,749.0,681.0,642.0,617.0,581.0,601.0
Lily,41.0,46.0,63.0,62.0,60.0,88.0,75.0,59.0,102.0,84.0,96.0,73.0,98.0,83.0,108.0,101.0,100.0,113.0,92.0,115.0,126.0,89.0,99.0,95.0,105.0,134.0,82.0,104.0,102.0,109.0,154.0,130.0,245.0,212.0,252.0,343.0,373.0,330.0,388.0,368.0,386.0,407.0,418.0,418.0,409.0,363.0,344.0,370.0,346.0,302.0,304.0,268.0,246.0,241.0,221.0,210.0,202.0,178.0,195.0,168.0,186.0,166.0,173.0,160.0,154.0,142.0,122.0,138.0,139.0,131.0,135.0,134.0,134.0,130.0,144.0,164.0,159.0,149.0,149.0,127.0,127.0,128.0,119.0,124.0,132.0,94.0,112.0,94.0,99.0,116.0,126.0,122.0,140.0,103.0,107.0,121.0,134.0,106.0,111.0,153.0,188.0,222.0,206.0,206.0,224.0,241.0,291.0,307.0,397.0,421.0,397.0,469.0,523.0,555.0,647.0,852.0,1092.0,1355.0,1751.0,2123.0,2731.0,3192.0,3834.0,4440.0,5421.0,6104.0,6771.0,7504.0,8123.0,8100.0,7983.0,8179.0,7957.0,6976.0,6733.0
Lincoln,10.0,5.0,13.0,12.0,0.0,11.0,6.0,8.0,15.0,14.0,13.0,15.0,17.0,11.0,10.0,26.0,13.0,14.0,8.0,14.0,20.0,10.0,17.0,11.0,15.0,19.0,18.0,13.0,20.0,33.0,36.0,34.0,49.0,63.0,103.0,118.0,131.0,128.0,128.0,116.0,138.0,120.0,107.0,133.0,156.0,142.0,144.0,131.0,130.0,101.0,86.0,110.0,96.0,91.0,92.0,76.0,72.0,75.0,76.0,78.0,70.0,88.0,96.0,92.0,76.0,89.0,75.0,94.0,76.0,90.0,87.0,76.0,95.0,88.0,68.0,85.0,73.0,96.0,72.0,79.0,85.0,119.0,143.0,193.0,202.0,128.0,114.0,99.0,71.0,105.0,145.0,182.0,142.0,103.0,107.0,148.0,149.0,148.0,95.0,98.0,93.0,119.0,119.0,112.0,141.0,121.0,91.0,123.0,127.0,122.0,148.0,160.0,162.0,190.0,193.0,200.0,149.0,163.0,165.0,214.0,254.0,316.0,334.0,416.0,423.0,511.0,1118.0,1668.0,1838.0,2032.0,1882.0,2182.0,2934.0,4085.0,4912.0
